"GridSeen","GridDone","Generation","PartID","PrevPartID","TrialNb","DateTime","ChainNb","TetrominoDone","BinTetroDone","TopBottomDone","RightLeftDone","TetrominoSeen","BinTetroSeen","TopBottomSeen","RightLeftSeen","Score","Symmetry","SymmetryBin","TrialName"
785,1326,10,"A_10","A_09",9,"Mon Jul 16 14:30:55 2018",1,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,13
844,1746,10,"A_10","A_09",4,"Mon Jul 16 14:30:22 2018",1,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,12
961,1789,10,"A_10","A_09",10,"Mon Jul 16 14:31:01 2018",1,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,14
965,703,10,"A_10","A_09",17,"Mon Jul 16 14:31:46 2018",1,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,20
1010,1263,10,"A_10","A_09",15,"Mon Jul 16 14:31:30 2018",1,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,8
1010,637,10,"A_10","A_09",5,"Mon Jul 16 14:30:29 2018",1,"None",0,"Und","Left","Line",1,"Und","Right",1,"Vert",1,2
1010,1263,10,"A_10","A_09",18,"Mon Jul 16 14:31:52 2018",1,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,4
1039,1234,10,"A_10","A_09",16,"Mon Jul 16 14:31:36 2018",1,"None",0,"Und","Right","None",0,"Und","Right",1,"None",0,18
1259,1667,10,"A_10","A_09",6,"Mon Jul 16 14:30:36 2018",1,"None",0,"Und","Und","None",0,"Und","Right",1,"None",0,19
1263,1343,10,"A_10","A_09",12,"Mon Jul 16 14:31:12 2018",1,"Square",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,1
1263,1343,10,"A_10","A_09",11,"Mon Jul 16 14:31:06 2018",1,"Square",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,7
1350,1782,10,"A_10","A_09",2,"Mon Jul 16 14:30:10 2018",1,"L shape",1,"Bottom","Und","S shape",1,"Und","Und",1,"None",0,15
1751,1820,10,"A_10","A_09",3,"Mon Jul 16 14:30:16 2018",1,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,6
1751,1820,10,"A_10","A_09",1,"Mon Jul 16 14:30:04 2018",1,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,3
48,1263,1,"B_01","B_seed",1,"Wed Jul 11 10:50:39 2018",2,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,1
231,1326,1,"B_01","B_seed",2,"Wed Jul 11 10:50:46 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,2
70,1326,1,"B_01","B_seed",3,"Wed Jul 11 10:50:56 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,3
1600,1450,1,"B_01","B_seed",4,"Wed Jul 11 10:51:03 2018",2,"L shape",1,"Und","Left","None",0,"Und","Und",1,"None",0,4
1645,1450,1,"B_01","B_seed",5,"Wed Jul 11 10:51:10 2018",2,"L shape",1,"Und","Left","None",0,"Und","Und",0,"None",0,5
1220,26,1,"B_01","B_seed",6,"Wed Jul 11 10:51:16 2018",2,"Square",1,"Top","Left","None",0,"Und","Und",1,"None",0,6
1632,2,1,"B_01","B_seed",7,"Wed Jul 11 10:51:23 2018",2,"L shape",1,"Top","Und","L shape",1,"Und","Right",1,"None",0,7
1477,1,1,"B_01","B_seed",8,"Wed Jul 11 10:51:30 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,8
1518,266,1,"B_01","B_seed",9,"Wed Jul 11 10:51:36 2018",2,"Line",1,"Und","Left","None",0,"Und","Und",1,"None",0,9
70,1326,1,"B_01","B_seed",10,"Wed Jul 11 10:51:43 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,10
281,457,1,"B_01","B_seed",11,"Wed Jul 11 10:51:51 2018",2,"L shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,11
1346,1010,1,"B_01","B_seed",12,"Wed Jul 11 10:51:58 2018",2,"Line",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,12
634,989,1,"B_01","B_seed",13,"Wed Jul 11 10:52:04 2018",2,"S shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,13
143,1161,1,"B_01","B_seed",14,"Wed Jul 11 10:52:11 2018",2,"L shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,14
1508,29,1,"B_01","B_seed",15,"Wed Jul 11 10:52:18 2018",2,"L shape",1,"Und","Left","None",0,"Und","Und",1,"None",0,15
1727,26,1,"B_01","B_seed",16,"Wed Jul 11 10:52:24 2018",2,"Square",1,"Top","Left","None",0,"Und","Und",1,"None",0,16
1779,1326,1,"B_01","B_seed",17,"Wed Jul 11 10:52:30 2018",2,"Line",1,"Top","Und","None",0,"Bottom","Und",1,"Horiz",1,17
1129,172,1,"B_01","B_seed",18,"Wed Jul 11 10:52:38 2018",2,"None",0,"Top","Und","None",0,"Und","Und",0,"None",0,18
572,1326,1,"B_01","B_seed",19,"Wed Jul 11 10:52:45 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,19
1184,1475,1,"B_01","B_seed",20,"Wed Jul 11 10:52:53 2018",2,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,20
1,1326,2,"B_02","B_01",12,"Wed Jul 11 10:57:17 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,8
2,1161,2,"B_02","B_01",18,"Wed Jul 11 10:58:05 2018",2,"L shape",1,"Top","Und","L shape",1,"Top","Und",1,"None",0,7
26,841,2,"B_02","B_01",5,"Wed Jul 11 10:56:29 2018",2,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,6
26,841,2,"B_02","B_01",14,"Wed Jul 11 10:57:29 2018",2,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,16
29,841,2,"B_02","B_01",20,"Wed Jul 11 10:58:20 2018",2,"Square",1,"Top","Right","L shape",1,"Und","Left",1,"Vert",1,15
172,479,2,"B_02","B_01",6,"Wed Jul 11 10:56:35 2018",2,"Square",1,"Top","Und","None",0,"Top","Und",1,"None",0,18
266,479,2,"B_02","B_01",8,"Wed Jul 11 10:56:49 2018",2,"Square",1,"Top","Und","Line",1,"Und","Left",1,"None",0,9
457,1263,2,"B_02","B_01",16,"Wed Jul 11 10:57:46 2018",2,"Line",1,"Und","Right","L shape",1,"Top","Und",0,"None",0,11
989,535,2,"B_02","B_01",13,"Wed Jul 11 10:57:23 2018",2,"None",0,"Top","Und","S shape",1,"Und","Right",0,"None",0,13
1010,95,2,"B_02","B_01",11,"Wed Jul 11 10:57:11 2018",2,"None",0,"Top","Und","Line",1,"Und","Right",0,"None",0,12
1161,13,2,"B_02","B_01",19,"Wed Jul 11 10:58:14 2018",2,"None",0,"Und","Und","L shape",1,"Top","Und",1,"None",0,14
1263,1010,2,"B_02","B_01",7,"Wed Jul 11 10:56:42 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,1
1326,1751,2,"B_02","B_01",4,"Wed Jul 11 10:56:22 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,17
1326,1,2,"B_02","B_01",15,"Wed Jul 11 10:57:36 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,10
1326,1263,2,"B_02","B_01",17,"Wed Jul 11 10:57:58 2018",2,"Line",1,"Und","Right","Line",1,"Top","Und",0,"None",0,19
1326,1,2,"B_02","B_01",9,"Wed Jul 11 10:56:55 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,2
1326,1161,2,"B_02","B_01",3,"Wed Jul 11 10:56:16 2018",2,"L shape",1,"Top","Und","Line",1,"Top","Und",0,"None",0,3
1450,1,2,"B_02","B_01",1,"Wed Jul 11 10:55:59 2018",2,"Line",1,"Top","Und","L shape",1,"Und","Left",1,"None",0,4
1450,1,2,"B_02","B_01",10,"Wed Jul 11 10:57:00 2018",2,"Line",1,"Top","Und","L shape",1,"Und","Left",1,"None",0,5
1475,1263,2,"B_02","B_01",2,"Wed Jul 11 10:56:05 2018",2,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,20
1,1343,3,"B_03","B_02",12,"Wed Jul 11 11:42:04 2018",2,"Square",1,"Und","Left","Line",1,"Top","Und",1,"None",0,4
1,1326,3,"B_03","B_02",10,"Wed Jul 11 11:41:50 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,5
1,1326,3,"B_03","B_02",15,"Wed Jul 11 11:42:24 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,2
1,1326,3,"B_03","B_02",19,"Wed Jul 11 11:42:50 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,10
13,1326,3,"B_03","B_02",20,"Wed Jul 11 11:42:57 2018",2,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,14
95,682,3,"B_03","B_02",16,"Wed Jul 11 11:42:30 2018",2,"Line",1,"Und","Left","None",0,"Top","Und",1,"None",0,12
479,266,3,"B_03","B_02",2,"Wed Jul 11 11:40:57 2018",2,"Line",1,"Und","Left","Square",1,"Top","Und",1,"None",0,18
479,266,3,"B_03","B_02",18,"Wed Jul 11 11:42:44 2018",2,"Line",1,"Und","Left","Square",1,"Top","Und",1,"None",0,9
535,672,3,"B_03","B_02",5,"Wed Jul 11 11:41:17 2018",2,"L shape",1,"Und","Left","None",0,"Top","Und",0,"None",0,13
841,26,3,"B_03","B_02",4,"Wed Jul 11 11:41:11 2018",2,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,15
841,682,3,"B_03","B_02",11,"Wed Jul 11 11:41:57 2018",2,"Line",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,6
841,26,3,"B_03","B_02",3,"Wed Jul 11 11:41:04 2018",2,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,16
1010,26,3,"B_03","B_02",13,"Wed Jul 11 11:42:11 2018",2,"Square",1,"Top","Left","Line",1,"Und","Right",1,"Vert",1,1
1161,2,3,"B_03","B_02",6,"Wed Jul 11 11:41:24 2018",2,"L shape",1,"Top","Und","L shape",1,"Top","Und",1,"None",0,3
1161,2,3,"B_03","B_02",14,"Wed Jul 11 11:42:18 2018",2,"L shape",1,"Top","Und","L shape",1,"Top","Und",1,"None",0,7
1263,1009,3,"B_03","B_02",7,"Wed Jul 11 11:41:31 2018",2,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,19
1263,266,3,"B_03","B_02",1,"Wed Jul 11 11:40:47 2018",2,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,11
1263,1010,3,"B_03","B_02",8,"Wed Jul 11 11:41:37 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,20
1326,1,3,"B_03","B_02",17,"Wed Jul 11 11:42:37 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,8
1751,1,3,"B_03","B_02",9,"Wed Jul 11 11:41:44 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,17
1,1326,4,"B_04","B_03",19,"Wed Jul 11 12:03:59 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,8
1,1438,4,"B_04","B_03",11,"Wed Jul 11 12:03:04 2018",2,"S shape",1,"Und","Left","Line",1,"Top","Und",1,"None",0,17
2,1499,4,"B_04","B_03",9,"Wed Jul 11 12:02:51 2018",2,"S shape",1,"Und","Und","L shape",1,"Top","Und",1,"None",0,3
2,1503,4,"B_04","B_03",12,"Wed Jul 11 12:03:11 2018",2,"None",0,"Und","Und","L shape",1,"Top","Und",1,"None",0,7
26,1001,4,"B_04","B_03",17,"Wed Jul 11 12:03:43 2018",2,"L shape",1,"Und","Und","Square",1,"Top","Left",1,"None",0,15
26,989,4,"B_04","B_03",1,"Wed Jul 11 12:02:02 2018",2,"S shape",1,"Und","Right","Square",1,"Top","Left",1,"Vert",1,1
26,841,4,"B_04","B_03",13,"Wed Jul 11 12:03:17 2018",2,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,16
266,682,4,"B_04","B_03",7,"Wed Jul 11 12:02:39 2018",2,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,11
266,679,4,"B_04","B_03",10,"Wed Jul 11 12:02:57 2018",2,"L shape",1,"Und","Und","Line",1,"Und","Left",1,"None",0,18
266,682,4,"B_04","B_03",2,"Wed Jul 11 12:02:08 2018",2,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,9
672,105,4,"B_04","B_03",16,"Wed Jul 11 12:03:37 2018",2,"None",0,"Top","Und","L shape",1,"Und","Left",1,"None",0,13
682,1010,4,"B_04","B_03",18,"Wed Jul 11 12:03:53 2018",2,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,6
682,995,4,"B_04","B_03",15,"Wed Jul 11 12:03:31 2018",2,"None",0,"Und","Und","Line",1,"Und","Left",1,"None",0,12
1009,681,4,"B_04","B_03",14,"Wed Jul 11 12:03:24 2018",2,"None",0,"Und","Left","None",0,"Und","Und",1,"None",0,19
1010,1353,4,"B_04","B_03",5,"Wed Jul 11 12:02:26 2018",2,"L shape",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,20
1326,1,4,"B_04","B_03",8,"Wed Jul 11 12:02:45 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,5
1326,1751,4,"B_04","B_03",6,"Wed Jul 11 12:02:33 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,2
1326,1,4,"B_04","B_03",3,"Wed Jul 11 12:02:14 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,14
1326,1,4,"B_04","B_03",20,"Wed Jul 11 12:04:04 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,10
1343,1,4,"B_04","B_03",4,"Wed Jul 11 12:02:20 2018",2,"Line",1,"Top","Und","Square",1,"Und","Left",1,"None",0,4
1,1627,5,"B_05","B_04",17,"Wed Jul 11 12:27:02 2018",2,"L shape",1,"Und","Right","Line",1,"Top","Und",1,"None",0,14
1,1326,5,"B_05","B_04",19,"Wed Jul 11 12:27:14 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,4
1,1326,5,"B_05","B_04",2,"Wed Jul 11 12:25:33 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,5
1,1326,5,"B_05","B_04",4,"Wed Jul 11 12:25:46 2018",2,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,10
105,1255,5,"B_05","B_04",7,"Wed Jul 11 12:26:04 2018",2,"L shape",1,"Und","Right","None",0,"Top","Und",1,"None",0,13
679,841,5,"B_05","B_04",12,"Wed Jul 11 12:26:32 2018",2,"Square",1,"Top","Right","L shape",1,"Und","Und",1,"None",0,18
681,841,5,"B_05","B_04",18,"Wed Jul 11 12:27:08 2018",2,"Square",1,"Top","Right","None",0,"Und","Left",1,"Vert",1,19
682,1010,5,"B_05","B_04",5,"Wed Jul 11 12:25:52 2018",2,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,9
682,1007,5,"B_05","B_04",16,"Wed Jul 11 12:26:56 2018",2,"L shape",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,11
841,679,5,"B_05","B_04",1,"Wed Jul 11 12:25:27 2018",2,"L shape",1,"Und","Und","Square",1,"Top","Right",1,"None",0,16
989,679,5,"B_05","B_04",10,"Wed Jul 11 12:26:21 2018",2,"L shape",1,"Und","Und","S shape",1,"Und","Right",1,"None",0,1
995,1263,5,"B_05","B_04",20,"Wed Jul 11 12:27:20 2018",2,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,12
1001,1263,5,"B_05","B_04",15,"Wed Jul 11 12:26:50 2018",2,"Line",1,"Und","Right","L shape",1,"Und","Und",1,"None",0,15
1010,682,5,"B_05","B_04",9,"Wed Jul 11 12:26:15 2018",2,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,6
1326,1811,5,"B_05","B_04",8,"Wed Jul 11 12:26:09 2018",2,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,8
1353,1684,5,"B_05","B_04",14,"Wed Jul 11 12:26:44 2018",2,"L shape",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,20
1438,1161,5,"B_05","B_04",3,"Wed Jul 11 12:25:40 2018",2,"L shape",1,"Top","Und","S shape",1,"Und","Left",1,"None",0,17
1499,1,5,"B_05","B_04",13,"Wed Jul 11 12:26:38 2018",2,"Line",1,"Top","Und","S shape",1,"Und","Und",1,"None",0,3
1503,459,5,"B_05","B_04",6,"Wed Jul 11 12:25:58 2018",2,"L shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,7
1751,1326,5,"B_05","B_04",11,"Wed Jul 11 12:26:27 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,2
1,1751,6,"B_06","B_05",17,"Wed Jul 11 12:53:18 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,3
459,1818,6,"B_06","B_05",8,"Wed Jul 11 12:52:19 2018",2,"None",0,"Bottom","Und","L shape",1,"Top","Und",1,"Horiz",1,7
679,989,6,"B_06","B_05",1,"Wed Jul 11 12:51:28 2018",2,"S shape",1,"Und","Right","L shape",1,"Und","Und",1,"None",0,1
679,1820,6,"B_06","B_05",10,"Wed Jul 11 12:52:32 2018",2,"Line",1,"Bottom","Und","L shape",1,"Und","Und",1,"None",0,16
682,1010,6,"B_06","B_05",16,"Wed Jul 11 12:53:12 2018",2,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,6
841,1811,6,"B_06","B_05",19,"Wed Jul 11 12:53:33 2018",2,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,19
841,1811,6,"B_06","B_05",12,"Wed Jul 11 12:52:46 2018",2,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,18
1007,1805,6,"B_06","B_05",15,"Wed Jul 11 12:53:06 2018",2,"L shape",1,"Bottom","Und","L shape",1,"Und","Right",1,"None",0,11
1010,1263,6,"B_06","B_05",2,"Wed Jul 11 12:51:35 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,9
1161,1811,6,"B_06","B_05",5,"Wed Jul 11 12:51:59 2018",2,"Square",1,"Bottom","Right","L shape",1,"Top","Und",1,"Horiz",1,17
1255,1805,6,"B_06","B_05",13,"Wed Jul 11 12:52:53 2018",2,"L shape",1,"Bottom","Und","L shape",1,"Und","Right",1,"None",0,13
1263,1010,6,"B_06","B_05",18,"Wed Jul 11 12:53:25 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,12
1263,1010,6,"B_06","B_05",14,"Wed Jul 11 12:52:59 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,15
1326,1811,6,"B_06","B_05",4,"Wed Jul 11 12:51:50 2018",2,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,10
1326,1751,6,"B_06","B_05",6,"Wed Jul 11 12:52:05 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,5
1326,1751,6,"B_06","B_05",9,"Wed Jul 11 12:52:25 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,2
1326,1820,6,"B_06","B_05",20,"Wed Jul 11 12:53:40 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,4
1627,1820,6,"B_06","B_05",11,"Wed Jul 11 12:52:39 2018",2,"Line",1,"Bottom","Und","L shape",1,"Und","Right",0,"None",0,14
1684,2,6,"B_06","B_05",3,"Wed Jul 11 12:51:43 2018",2,"L shape",1,"Top","Und","L shape",1,"Und","Right",1,"None",0,20
1811,1820,6,"B_06","B_05",7,"Wed Jul 11 12:52:12 2018",2,"Line",1,"Bottom","Und","Square",1,"Bottom","Right",0,"None",0,8
2,1263,7,"B_07","B_06",20,"Wed Jul 11 13:48:40 2018",2,"Line",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,20
989,679,7,"B_07","B_06",16,"Wed Jul 11 13:48:11 2018",2,"L shape",1,"Und","Und","S shape",1,"Und","Right",1,"None",0,1
1010,1263,7,"B_07","B_06",3,"Wed Jul 11 13:43:39 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,12
1010,1263,7,"B_07","B_06",7,"Wed Jul 11 13:44:07 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,15
1010,1263,7,"B_07","B_06",19,"Wed Jul 11 13:48:32 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,6
1263,2,7,"B_07","B_06",18,"Wed Jul 11 13:48:25 2018",2,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,9
1751,1263,7,"B_07","B_06",12,"Wed Jul 11 13:47:42 2018",2,"Line",1,"Und","Right","Line",1,"Bottom","Und",0,"None",0,2
1751,1820,7,"B_07","B_06",2,"Wed Jul 11 13:43:32 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,5
1751,1,7,"B_07","B_06",13,"Wed Jul 11 13:47:48 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,3
1805,1624,7,"B_07","B_06",8,"Wed Jul 11 13:44:15 2018",2,"Square",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,13
1805,1624,7,"B_07","B_06",6,"Wed Jul 11 13:44:00 2018",2,"Square",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,11
1811,1326,7,"B_07","B_06",9,"Wed Jul 11 13:44:24 2018",2,"Line",1,"Top","Und","Square",1,"Bottom","Right",1,"Horiz",1,19
1811,1326,7,"B_07","B_06",5,"Wed Jul 11 13:43:52 2018",2,"Line",1,"Top","Und","Square",1,"Bottom","Right",1,"Horiz",1,17
1811,1326,7,"B_07","B_06",14,"Wed Jul 11 13:47:55 2018",2,"Line",1,"Top","Und","Square",1,"Bottom","Right",1,"Horiz",1,10
1811,841,7,"B_07","B_06",11,"Wed Jul 11 13:44:39 2018",2,"Square",1,"Top","Right","Square",1,"Bottom","Right",1,"Horiz",1,18
1818,1582,7,"B_07","B_06",17,"Wed Jul 11 13:48:18 2018",2,"None",0,"Und","Und","None",0,"Bottom","Und",0,"None",0,7
1820,1751,7,"B_07","B_06",15,"Wed Jul 11 13:48:02 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,16
1820,1751,7,"B_07","B_06",1,"Wed Jul 11 13:43:25 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,8
1820,1751,7,"B_07","B_06",4,"Wed Jul 11 13:43:45 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,4
1820,1326,7,"B_07","B_06",10,"Wed Jul 11 13:44:33 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,14
1,1820,8,"B_08","B_07",14,"Wed Jul 11 14:37:48 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,3
2,1624,8,"B_08","B_07",4,"Wed Jul 11 14:36:43 2018",2,"Square",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,9
679,1820,8,"B_08","B_07",13,"Wed Jul 11 14:37:42 2018",2,"Line",1,"Bottom","Und","L shape",1,"Und","Und",1,"None",0,1
841,1811,8,"B_08","B_07",6,"Wed Jul 11 14:36:55 2018",2,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,18
1263,1515,8,"B_08","B_07",10,"Wed Jul 11 14:37:22 2018",2,"L shape",1,"Und","Und","Line",1,"Und","Right",1,"None",0,2
1263,1802,8,"B_08","B_07",19,"Wed Jul 11 14:38:20 2018",2,"T shape",1,"Bottom","Und","Line",1,"Und","Right",1,"None",0,15
1263,1010,8,"B_08","B_07",9,"Wed Jul 11 14:37:15 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,20
1263,1010,8,"B_08","B_07",1,"Wed Jul 11 14:36:23 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,12
1263,1010,8,"B_08","B_07",16,"Wed Jul 11 14:38:01 2018",2,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,6
1326,1820,8,"B_08","B_07",17,"Wed Jul 11 14:38:07 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,14
1326,1751,8,"B_08","B_07",11,"Wed Jul 11 14:37:28 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,10
1326,1751,8,"B_08","B_07",2,"Wed Jul 11 14:36:30 2018",2,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,17
1326,1811,8,"B_08","B_07",12,"Wed Jul 11 14:37:35 2018",2,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,19
1582,885,8,"B_08","B_07",8,"Wed Jul 11 14:37:09 2018",2,"None",0,"Und","Right","None",0,"Und","Und",1,"None",0,7
1624,1820,8,"B_08","B_07",18,"Wed Jul 11 14:38:14 2018",2,"Line",1,"Bottom","Und","Square",1,"Und","Right",1,"None",0,11
1624,1820,8,"B_08","B_07",5,"Wed Jul 11 14:36:49 2018",2,"Line",1,"Bottom","Und","Square",1,"Und","Right",1,"None",0,13
1751,841,8,"B_08","B_07",15,"Wed Jul 11 14:37:55 2018",2,"Square",1,"Top","Right","Line",1,"Bottom","Und",1,"Horiz",1,16
1751,1820,8,"B_08","B_07",7,"Wed Jul 11 14:37:01 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,4
1751,1820,8,"B_08","B_07",3,"Wed Jul 11 14:36:36 2018",2,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,8
1820,1624,8,"B_08","B_07",20,"Wed Jul 11 14:38:27 2018",2,"Square",1,"Und","Right","Line",1,"Bottom","Und",1,"None",0,5
841,26,9,"B_09","B_08",6,"Wed Jul 11 14:46:03 2018",2,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,16
885,655,9,"B_09","B_08",15,"Wed Jul 11 14:47:02 2018",2,"L shape",1,"Top","Und","None",0,"Und","Right",1,"None",0,7
1010,682,9,"B_09","B_08",10,"Wed Jul 11 14:46:29 2018",2,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,20
1010,682,9,"B_09","B_08",2,"Wed Jul 11 14:45:36 2018",2,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,6
1010,682,9,"B_09","B_08",7,"Wed Jul 11 14:46:09 2018",2,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,12
1515,263,9,"B_09","B_08",19,"Wed Jul 11 14:47:34 2018",2,"L shape",1,"Und","Left","L shape",1,"Und","Und",1,"None",0,2
1624,1343,9,"B_09","B_08",13,"Wed Jul 11 14:46:49 2018",2,"Square",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,9
1624,1343,9,"B_09","B_08",16,"Wed Jul 11 14:47:09 2018",2,"Square",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,5
1751,1326,9,"B_09","B_08",12,"Wed Jul 11 14:46:42 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,17
1751,1326,9,"B_09","B_08",14,"Wed Jul 11 14:46:55 2018",2,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,10
